"Species_name","A_content","C_content","G_content","T_content","genome_length","G_plus_C","G_minus_C","A_plus_T","A_minus_T","GC_ratio","AT_ratio","GC_skew","AT_skew","id"
"Cyanomyovirus S-CBM66 viral capsid assembly protein (g20) gene",0.3114447,0.2082552,0.2120075,0.2682927,533,0.4202627,0.003752345,0.5797373,0.04315197,1.018018,1.160839,0.008928571,0.07443366,1323
"Cyanophage 043001 portal protein (g20) gene",0.343358395989975,0.175438596491228,0.215538847117794,0.265664160401002,399,0.390977443609023,0.0401002506265664,0.609022556390977,0.0776942355889724,1.22857142857143,1.29245283018868,0.102564102564103,0.127572016460905,1324
"Cyanophage 043006 DNA polymerase gene",0.319727891156463,0.204081632653061,0.224489795918367,0.251700680272109,441,0.428571428571429,0.0204081632653061,0.571428571428571,0.0680272108843538,1.1,1.27027027027027,0.0476190476190476,0.119047619047619,1325
"Cyanophage 043010 portal protein (g20) gene",0.37593984962406,0.155388471177945,0.203007518796992,0.265664160401002,399,0.358395989974937,0.0476190476190476,0.641604010025063,0.110275689223058,1.30645161290323,1.41509433962264,0.132867132867133,0.171875,1326
"Cyanophage 143003 portal protein (g20) gene",0.37593984962406,0.155388471177945,0.203007518796992,0.265664160401002,399,0.358395989974937,0.0476190476190476,0.641604010025063,0.110275689223058,1.30645161290323,1.41509433962264,0.132867132867133,0.171875,1327
"Cyanophage 2B096 portal protein (g20) gene",0.340956340956341,0.193347193347193,0.226611226611227,0.239085239085239,481,0.41995841995842,0.0332640332640333,0.58004158004158,0.101871101871102,1.17204301075269,1.42608695652174,0.0792079207920792,0.175627240143369,1328
"Cyanophage 2Bnp portal protein (g20) gene",0.343511450381679,0.17175572519084,0.179389312977099,0.297709923664122,262,0.351145038167939,0.00763358778625953,0.641221374045801,0.0458015267175573,1.04444444444444,1.15384615384615,0.0217391304347826,0.0714285714285715,1329
"Cyanophage 2Gdp portal protein (g20) gene",0.36701030927835,0.131958762886598,0.197938144329897,0.303092783505155,485,0.329896907216495,0.065979381443299,0.670103092783505,0.0639175257731959,1.5,1.2108843537415,0.2,0.0953846153846154,1330
"Cyanophage 4B092 portal protein (g20) gene",0.341614906832298,0.188405797101449,0.217391304347826,0.252587991718426,483,0.405797101449275,0.0289855072463768,0.594202898550725,0.0890269151138716,1.15384615384615,1.35245901639344,0.0714285714285714,0.149825783972125,1331
"Cyanophage 5Bd2 portal protein (g20) gene",0.347607052896725,0.178841309823678,0.221662468513854,0.246851385390428,397,0.400503778337531,0.0428211586901763,0.594458438287154,0.100755667506297,1.23943661971831,1.40816326530612,0.106918238993711,0.169491525423729,1332
"Cyanophage 6C DNA polymerase gene",0.283018867924528,0.191823899371069,0.235849056603774,0.289308176100629,318,0.427672955974843,0.0440251572327044,0.572327044025157,-0.00628930817610063,1.22950819672131,0.978260869565217,0.102941176470588,-0.010989010989011,1333
"Cyanophage 7B DNA polymerase gene",0.279874213836478,0.19811320754717,0.235849056603774,0.286163522012579,318,0.433962264150943,0.0377358490566038,0.566037735849057,-0.00628930817610063,1.19047619047619,0.978021978021978,0.0869565217391304,-0.0111111111111111,1334
"Cyanophage 7E02p portal protein (g20) gene",0.323045267489712,0.152263374485597,0.220164609053498,0.304526748971193,486,0.372427983539095,0.0679012345679012,0.627572016460905,0.0185185185185185,1.44594594594595,1.06081081081081,0.18232044198895,0.0295081967213114,1335
"Cyanophage 7G09p portal protein (g20) gene",0.352697095435685,0.176348547717842,0.213692946058091,0.257261410788382,482,0.390041493775934,0.0373443983402489,0.609958506224066,0.095435684647303,1.21176470588235,1.37096774193548,0.0957446808510638,0.156462585034014,1336
"Cyanophage 7Gmp portal protein (g20) gene",0.370629370629371,0.132867132867133,0.171328671328671,0.325174825174825,286,0.304195804195804,0.0384615384615385,0.695804195804196,0.0454545454545455,1.28947368421053,1.13978494623656,0.126436781609195,0.0653266331658292,1337
"Cyanophage 8B026 portal protein (g20) gene",0.277432712215321,0.194616977225673,0.242236024844721,0.281573498964803,483,0.436853002070393,0.0476190476190476,0.559006211180124,-0.00414078674948243,1.24468085106383,0.985294117647059,0.109004739336493,-0.00740740740740746,1338
"Cyanophage 8G092 portal protein (g20) gene",0.283018867924528,0.173584905660377,0.215094339622642,0.328301886792453,265,0.388679245283019,0.0415094339622642,0.611320754716981,-0.0452830188679245,1.23913043478261,0.862068965517241,0.106796116504854,-0.0740740740740741,1339
"Cyanophage 9515-10a",0.277696312825417,0.212602273934757,0.179364573371586,0.330336839868239,47055,0.391966847306344,-0.0332377005631708,0.608033152693656,-0.0526405270428222,0.843662534986006,0.840645908389089,-0.0847972240294947,-0.0865750934955087,1340
"Cyanophage 9E DNA polymerase gene",0.276729559748428,0.19811320754717,0.235849056603774,0.289308176100629,318,0.433962264150943,0.0377358490566038,0.566037735849057,-0.0125786163522013,1.19047619047619,0.956521739130435,0.0869565217391304,-0.0222222222222222,1341
"Cyanophage A-1(L) putative major capsid protein gene",0.3450704,0.1971831,0.193662,0.2640845,284,0.3908451,-0.003521127,0.6091549,0.08098592,0.9821429,1.306667,-0.009009009,0.132948,1342
"Cyanophage BHS3",0.196830775363763,0.254733904723939,0.294000398644608,0.25443492126769,10034,0.548734303368547,0.0392664939206697,0.451265696631453,-0.0576041459039267,1.15414710485133,0.773599686643165,0.071558300036324,-0.127650176678445,1343
"Cyanophage KBS-S-1A, *** SEQUENCING IN PROGRESS ***",0.2578236,0.2135053,0.2159126,0.266465,32402,0.4294179,0.002407259,0.5242886,-0.008641442,1.011275,0.9675701,0.005605865,-0.01648222,1344
"Cyanophage LDP-cpol-1 clone LDP-cpol-1 DNA polymerase (pol) gene",0.257943925233645,0.237383177570093,0.252336448598131,0.252336448598131,535,0.489719626168224,0.0149532710280374,0.510280373831776,0.00560747663551403,1.06299212598425,1.02222222222222,0.0305343511450381,0.010989010989011,1345
"Cyanophage LLM-cg20-1 clone LLM-cg20-1 capsid assembly protein (g20) pseudogene",0.336397058823529,0.130514705882353,0.207720588235294,0.325367647058824,544,0.338235294117647,0.0772058823529412,0.661764705882353,0.0110294117647059,1.59154929577465,1.03389830508475,0.228260869565217,0.0166666666666667,1346
"Cyanophage LLM-cpol-1 clone LLM-cpol-1 DNA polymerase (pol) gene",0.257352941176471,0.235294117647059,0.264705882352941,0.242647058823529,544,0.5,0.0294117647058824,0.5,0.0147058823529412,1.125,1.06060606060606,0.0588235294117647,0.0294117647058823,1347
"Cyanophage LLM-cpol-2 clone LLM-cpol-2 DNA polymerase (pol) gene",0.259191176470588,0.231617647058824,0.261029411764706,0.248161764705882,544,0.492647058823529,0.0294117647058824,0.507352941176471,0.0110294117647059,1.12698412698413,1.04444444444444,0.0597014925373134,0.0217391304347826,1348
"Cyanophage LWB-cpol-1 clone LWB-cpol-1 DNA polymerase (pol) gene",0.259191176470588,0.233455882352941,0.262867647058824,0.244485294117647,544,0.496323529411765,0.0294117647058824,0.503676470588235,0.0147058823529412,1.1259842519685,1.06015037593985,0.0592592592592593,0.0291970802919709,1349
"Cyanophage Ma-HPM05 gene for putative phage tail sheath protein",0.2335484,0.2486022,0.2374194,0.2804301,2325,0.4860215,-0.0111828,0.5139785,-0.04688172,0.9550173,0.8328221,-0.02300885,-0.09121339,1350
"Cyanophage Ma-LMM02 gene for putative phage tail sheath protein",0.2335484,0.2486022,0.2374194,0.2804301,2325,0.4860215,-0.0111828,0.5139785,-0.04688172,0.9550173,0.8328221,-0.02300885,-0.09121339,1351
"Cyanophage MED4-213",0.281964006475961,0.203583880824635,0.174060792255369,0.340391320444034,180977,0.377644673080005,-0.0295230885692657,0.622355326919995,-0.0584273139680733,0.854983172293996,0.82835251529958,-0.0781768966274051,-0.0938809574543646,1352
"Cyanophage N-1 putative major capsid protein gene",0.3111888,0.1853147,0.1958042,0.3076923,286,0.3811189,0.01048951,0.6188811,0.003496503,1.056604,1.011364,0.02752294,0.005649718,1353
"Cyanophage NATL1A-7",0.276470957876877,0.206300663999497,0.181018411847259,0.336209966276366,47741,0.387319075846756,-0.0252822521522381,0.612680924153244,-0.0597390083994889,0.87744948725759,0.822316366581521,-0.0652749986479909,-0.0975042735042735,1354
"Cyanophage NATL2A-133",0.272151632446988,0.215331538202625,0.183376809155167,0.329118983507237,47536,0.398708347357792,-0.0319547290474588,0.601270615954224,-0.0569673510602491,0.851602188354826,0.826909555768616,-0.0801456233841608,-0.0947449443705829,1355
"Cyanophage P-RSM1 portal protein (g20) gene",0.3633028,0.1834862,0.2165138,0.2348624,545,0.4,0.03302752,0.5981651,0.1284404,1.18,1.546875,0.08256881,0.2147239,1356
"Cyanophage P-SS1 strain P-SS1, *** SEQUENCING IN PROGRESS ***",0.2885957,0.2011117,0.1661226,0.3436091,178284,0.3672343,-0.03498912,0.6322048,-0.05501335,0.8260215,0.8398955,-0.09527737,-0.08701824,1357
"Cyanophage P-SSM3 portal protein (g20) gene",0.333945,0.1394495,0.2238532,0.3009174,545,0.3633028,0.08440367,0.6348624,0.03302752,1.605263,1.109756,0.2323232,0.05202312,1358
"Cyanophage P-SSP2",0.34789714534757,0.175877097406842,0.203443015907605,0.272782741337982,45890,0.379320113314448,0.0275659185007627,0.620679886685552,0.0751144040095881,1.15673398587536,1.2753634765937,0.0726719135979778,0.121019555524348,1359
"Cyanophage P-TIM3 portal vertex protein of head (gp20) gene",0.3579137,0.176259,0.2158273,0.25,556,0.3920863,0.03956835,0.6079137,0.1079137,1.22449,1.431655,0.1009174,0.1775148,1360
"Cyanophage P-TIM40",0.316817931209975,0.190503202001781,0.216665252979346,0.276013613808898,188632,0.407168454981127,0.0261620509775648,0.592831545018873,0.0408043174010772,1.13733129261166,1.14783443772208,0.0642536293210077,0.0688295313296431,1361
"Cyanophage Pf-WMP4",0.2360154,0.2520397,0.2659876,0.2459573,40938,0.5180273,0.01394792,0.4819727,-0.009941863,1.05534,0.9595789,0.02692507,-0.02062744,1362
"Cyanophage phi12 DNA polymerase gene",0.2534819,0.2729805,0.275766,0.1977716,359,0.5487465,0.002785515,0.4512535,0.05571031,1.010204,1.28169,0.005076142,0.1234568,1363
"Cyanophage PP",0.257015065913371,0.23243879472693,0.231638418079096,0.278907721280603,42480,0.464077212806026,-0.000800376647834278,0.535922787193974,-0.0218926553672317,0.996556613327932,0.921505739365294,-0.00172466267627068,-0.0408503909338488,1364
"Cyanophage PSS2",0.248200502185437,0.255138100995071,0.267869431786478,0.228791965033014,107530,0.523007532781549,0.0127313307914071,0.476992467218451,0.0194085371524226,1.04989976307636,1.08483050158524,0.0243425380963389,0.0406893996997524,1365
"Cyanophage S-BM4 partial psbD gene",0.2946263,0.2235948,0.2371834,0.2442866,3238,0.4607783,0.01358863,0.5389129,0.05033972,1.060773,1.206068,0.02949062,0.09340974,1366
"Cyanophage S-BMM1 isolate 2CH_09_0110 DNA polymerase (g43) gene",0.3435897,0.2128205,0.2051282,0.2384615,390,0.4179487,-0.007692308,0.5820513,0.1051282,0.9638554,1.44086,-0.01840491,0.1806167,1367
"Cyanophage S-BMM10 isolate 2CH_18_0510 DNA polymerase (g43) gene",0.3487179,0.1948718,0.2,0.2564103,390,0.3948718,0.005128205,0.6051282,0.09230769,1.026316,1.36,0.01298701,0.1525424,1368
"Cyanophage S-BMM11 isolate 8MC_23_0310 DNA polymerase (g43) gene",0.3257576,0.2323232,0.1969697,0.2449495,396,0.4292929,-0.03535354,0.5707071,0.08080808,0.8478261,1.329897,-0.08235294,0.1415929,1369
"Cyanophage S-BMM12 isolate 5HS_21_0510 DNA polymerase (g43) gene",0.3717949,0.1384615,0.1794872,0.3102564,390,0.3179487,0.04102564,0.6820513,0.06153846,1.296296,1.198347,0.1290323,0.09022556,1370
"Cyanophage S-BMM13 isolate 8MC_12_0909 DNA polymerase (g43) gene",0.3359375,0.1770833,0.203125,0.2838542,384,0.3802083,0.02604167,0.6197917,0.05208333,1.147059,1.183486,0.06849315,0.08403361,1371
"Cyanophage S-BMM14 isolate 9LI_08_0909 DNA polymerase (g43) gene",0.3072917,0.1875,0.2239583,0.28125,384,0.4114583,0.03645833,0.5885417,0.02604167,1.194444,1.092593,0.08860759,0.04424779,1372
"Cyanophage S-BMM15 isolate 8MC_02_0909 DNA polymerase (g43) gene",0.3282051,0.1897436,0.1923077,0.2897436,390,0.3820513,0.002564103,0.6179487,0.03846154,1.013514,1.132743,0.006711409,0.06224066,1373
"Cyanophage S-BMM16 isolate 8MC_09_0510 DNA polymerase (g43) gene",0.3207071,0.2373737,0.2020202,0.239899,396,0.4393939,-0.03535354,0.5606061,0.08080808,0.8510638,1.336842,-0.08045977,0.1441441,1374
"Cyanophage S-BMM17 isolate 8MC_13_0909 DNA polymerase (g43) gene",0.3151042,0.1901042,0.2161458,0.2786458,384,0.40625,0.02604167,0.59375,0.03645833,1.136986,1.130841,0.06410256,0.06140351,1375
"Cyanophage S-BMM18 isolate 5HS_6_0110 DNA polymerase (g43) gene",0.3205128,0.174359,0.2307692,0.274359,390,0.4051282,0.05641026,0.5948718,0.04615385,1.323529,1.168224,0.1392405,0.07758621,1376
"Cyanophage S-BMM19 isolate 5HS_01_0909 DNA polymerase (g43) gene",0.3046875,0.2447917,0.2161458,0.234375,384,0.4609375,-0.02864583,0.5390625,0.0703125,0.8829787,1.3,-0.06214689,0.1304348,1377
"Cyanophage S-BMM2 isolate 5HS_03_0909 DNA polymerase (g43) gene",0.3232323,0.2474747,0.1969697,0.2323232,396,0.4444444,-0.05050505,0.5555556,0.09090909,0.7959184,1.391304,-0.1136364,0.1636364,1378
"Cyanophage S-BMM20 isolate 5HS_20_0110 DNA polymerase (g43) gene",0.3232323,0.2474747,0.2020202,0.2272727,396,0.4494949,-0.04545455,0.5505051,0.0959596,0.8163265,1.422222,-0.1011236,0.1743119,1379
"Cyanophage S-BMM21 isolate 4P01_40_0809 DNA polymerase (g43) gene",0.2871795,0.2410256,0.2333333,0.2384615,390,0.474359,-0.007692308,0.525641,0.04871795,0.9680851,1.204301,-0.01621622,0.09268293,1380
"Cyanophage S-BMM22 isolate 2CH_03_0310 DNA polymerase (g43) gene",0.3512821,0.2153846,0.1974359,0.2358974,390,0.4128205,-0.01794872,0.5871795,0.1153846,0.9166667,1.48913,-0.04347826,0.1965066,1381
"Cyanophage S-BMM23 isolate 2CH_09_0310 DNA polymerase (g43) gene",0.328125,0.2005208,0.2161458,0.2552083,384,0.4166667,0.015625,0.5833333,0.07291667,1.077922,1.285714,0.0375,0.125,1382
"Cyanophage S-BMM24 isolate 2CH_11_0310 DNA polymerase (g43) gene",0.3098958,0.1953125,0.2083333,0.2864583,384,0.4036458,0.01302083,0.5963542,0.0234375,1.066667,1.081818,0.03225806,0.03930131,1383
"Cyanophage S-BMM25 isolate 2CH_13_0310 DNA polymerase (g43) gene",0.3410256,0.225641,0.2076923,0.225641,390,0.4333333,-0.01794872,0.5666667,0.1153846,0.9204545,1.511364,-0.04142012,0.2036199,1384
"Cyanophage S-BMM26 isolate 1103_30_0809 DNA polymerase (g43) gene",0.3128205,0.225641,0.2128205,0.2487179,390,0.4384615,-0.01282051,0.5615385,0.06410256,0.9431818,1.257732,-0.02923977,0.1141553,1385
"Cyanophage S-BMM27 isolate 8MC_09_0310 DNA polymerase (g43) gene",0.3178295,0.250646,0.1989664,0.2325581,387,0.4496124,-0.05167959,0.5503876,0.08527132,0.7938144,1.366667,-0.1149425,0.1549296,1386
"Cyanophage S-BMM28 isolate 8MC_6_0310 DNA polymerase (g43) gene",0.3049096,0.250646,0.2118863,0.2325581,387,0.4625323,-0.03875969,0.5374677,0.07235142,0.8453608,1.311111,-0.08379888,0.1346154,1387
"Cyanophage S-BMM29 isolate 8MC_19_0310 DNA polymerase (g43) gene",0.3229167,0.2083333,0.2135417,0.2552083,384,0.421875,0.005208333,0.578125,0.06770833,1.025,1.265306,0.01234568,0.1171171,1388
"Cyanophage S-BMM3 isolate 9LI_03_0909 DNA polymerase (g43) gene",0.3383838,0.2348485,0.1919192,0.2348485,396,0.4267677,-0.04292929,0.5732323,0.1035354,0.8172043,1.44086,-0.1005917,0.1806167,1389
"Cyanophage S-BMM30 isolate 8MC_12_0310 DNA polymerase (g43) gene",0.3203125,0.1953125,0.2239583,0.2604167,384,0.4192708,0.02864583,0.5807292,0.05989583,1.146667,1.23,0.06832298,0.103139,1390
"Cyanophage S-BMM31 isolate 8MC_23_0909 DNA polymerase (g43) gene",0.3151042,0.1927083,0.2135417,0.2786458,384,0.40625,0.02083333,0.59375,0.03645833,1.108108,1.130841,0.05128205,0.06140351,1391
"Cyanophage S-BMM32 isolate 8MC_22_0310 DNA polymerase (g43) gene",0.3098958,0.1796875,0.2239583,0.2864583,384,0.4036458,0.04427083,0.5963542,0.0234375,1.246377,1.081818,0.1096774,0.03930131,1392
"Cyanophage S-BMM33 isolate 9LI_03_0809 DNA polymerase (g43) gene",0.3046875,0.1744792,0.2213542,0.2994792,384,0.3958333,0.046875,0.6041667,0.005208333,1.268657,1.017391,0.1184211,0.00862069,1393
"Cyanophage S-BMM34 isolate 9LI_08_0809 DNA polymerase (g43) gene",0.3666667,0.1666667,0.1871795,0.2794872,390,0.3538462,0.02051282,0.6461538,0.08717949,1.123077,1.311927,0.05797101,0.1349206,1394
"Cyanophage S-BMM35 isolate 5HS_40_0310 DNA polymerase (g43) gene",0.3230769,0.174359,0.2307692,0.2717949,390,0.4051282,0.05641026,0.5948718,0.05128205,1.323529,1.188679,0.1392405,0.0862069,1395
"Cyanophage S-BMM36 isolate 1803_10_0909 DNA polymerase (g43) gene",0.3282828,0.2373737,0.1969697,0.2373737,396,0.4343434,-0.04040404,0.5656566,0.09090909,0.8297872,1.382979,-0.09302326,0.1607143,1396
"Cyanophage S-BMM37 isolate 2CH_06_0510 DNA polymerase (g43) gene",0.3104167,0.2166667,0.2125,0.2604167,480,0.4291667,-0.004166667,0.5708333,0.05,0.9807692,1.192,-0.009708738,0.08759124,1397
"Cyanophage S-BMM38 isolate 9LI_12_0809 DNA polymerase (g43) gene",0.3181818,0.25,0.1919192,0.239899,396,0.4419192,-0.05808081,0.5580808,0.07828283,0.7676768,1.326316,-0.1314286,0.1402715,1398
"Cyanophage S-BMM39 isolate 2CH_12_0510 DNA polymerase (g43) gene",0.3025641,0.2384615,0.2230769,0.2358974,390,0.4615385,-0.01538462,0.5384615,0.06666667,0.9354839,1.282609,-0.03333333,0.1238095,1399
"Cyanophage S-BMM4 isolate 8MC_13_0110 DNA polymerase (g43) gene",0.3181818,0.2474747,0.2045455,0.229798,396,0.4520202,-0.04292929,0.5479798,0.08838384,0.8265306,1.384615,-0.09497207,0.1612903,1400
"Cyanophage S-BMM40 isolate 2CH_12_0909 DNA polymerase (g43) gene",0.3232323,0.2247475,0.1893939,0.2626263,396,0.4141414,-0.03535354,0.5858586,0.06060606,0.8426966,1.230769,-0.08536585,0.1034483,1401
